"","geneID"
"1151","SVE_1814600"
"1152","SVE_0387400"
"1153","SVE_1000645133"
"1154","SVE_0540800"
"1155","SVE_0561400"
"1156","SVE_0656200"
"1157","SVE_0970400"
"1158","SVE_0228400"
"1159","SVE_1077900"
"1160","SVE_0545800"
"1161","SVE_0817600"
"1162","SVE_0076800"
"1163","SVE_0952100"
"1164","SVE_1505300"
"1165","SVE_0071500"
"1166","SVE_1785100"
"1167","SVE_1041100"
"1168","SVE_0436700"
"1169","SVE_0535400"
"1170","SVE_0486500"
"1171","SVE_0275900"
"1172","SVE_0910300"
"1173","SVE_0966200"
"1174","SVE_0567700"
"1175","SVE_1626000"
"1176","SVE_0937200"
"1177","SVE_0764900"
"1178","SVE_0088400"
"1179","SVE_1118700"
"1180","SVE_0497200"
"1181","SVE_1827900"
"1182","SVE_0166800"
"1183","SVE_0692200"
"1184","SVE_0465200"
"1185","SVE_1850300"
"1186","SVE_1303900"
"1187","SVE_0022500"
"1188","SVE_0304500"
"1189","SVE_1762400"
"1190","SVE_0940200"
"1191","SVE_1743300"
"1192","SVE_0502500"
"1193","SVE_2026800"
"1194","SVE_0815300"
"1195","SVE_0686900"
"1196","SVE_0984700"
"1197","SVE_0410900"
"1198","SVE_1630700"
"1199","SVE_1697700"
"1200","SVE_1118800"
"1201","SVE_0875300"
"1202","SVE_0555900"
"1203","SVE_0780200"
"1204","SVE_1045700"
"1205","SVE_0244500"
"1206","SVE_0779600"
"1207","SVE_1699700"
"1208","SVE_0788400"
"1209","SVE_0670300"
"1210","SVE_0569700"
"1211","SVE_0564200"
"1212","SVE_0691700"
"1213","SVE_0236700"
"1214","SVE_0344500"
"1215","SVE_0855800"
"1216","SVE_1638200"
"1217","SVE_0246700"
"1218","SVE_0305500"
"1219","SVE_1136600"
"1220","SVE_1699300"
"1221","SVE_1711600"
"1222","SVE_1489300"
"1223","SVE_0472300"
"1224","SVE_0011200"
"1225","SVE_1714100"
"1226","SVE_1755500"
"1227","SVE_1654000"
"1228","SVE_1196300"
"1229","SVE_0233300"
"1230","SVE_0419800"
"1231","SVE_1013600"
"1232","SVE_1577900"
"1233","SVE_0767400"
"1234","SVE_0367500"
"1235","SVE_1758100"
"1236","SVE_0288900"
"1237","SVE_0653100"
"1238","SVE_0575600"
"1239","SVE_1794700"
"1240","SVE_0567900"
"1241","SVE_0644000"
"1242","SVE_0491500"
"1243","SVE_1780400"
"1244","SVE_0076300"
"1245","SVE_0398600"
"1246","SVE_0367100"
"1247","SVE_1948700"
"1248","SVE_1011200"
"1249","SVE_1865800"
"1250","SVE_1277800"
"1251","SVE_0213300"
"1252","SVE_1786800"
"1253","SVE_1883800"
"1254","SVE_1838000"
"1255","SVE_1750700"
"1256","SVE_0204500"
"1257","SVE_0427800"
"1258","SVE_1333100"
"1259","SVE_0723600"
"1260","SVE_1587200"
"1261","SVE_1159000"
"1262","SVE_0635700"
"1263","SVE_0960400"
"1264","SVE_1644000"
"1265","SVE_0660300"
"1266","SVE_0188500"
"1267","SVE_0556700"
"1268","SVE_0543000"
"1269","SVE_1725900"
"1270","SVE_1767400"
"1271","SVE_1859600"
"1272","SVE_1745200"
"1273","SVE_1751800"
"1274","SVE_0451500"
"1275","SVE_0626700"
"1276","SVE_0743100"
"1277","SVE_1964800"
"1278","SVE_1230700"
"1279","SVE_1771700"
"1280","SVE_1545100"
"1281","SVE_0999000"
"1282","SVE_0838400"
"1283","SVE_0502200"
"1284","SVE_0967400"
"1285","SVE_0561800"
"1286","SVE_0963300"
"1287","SVE_0202300"
"1288","SVE_1996900"
"1289","SVE_0231300"
"1290","SVE_0993800"
"1291","SVE_0935900"
"1292","SVE_1599100"
"1293","SVE_0460000"
"1294","SVE_1622300"
"1295","SVE_0459300"
"1296","SVE_0106700"
"1297","SVE_0102900"
"1298","SVE_0802700"
"1299","SVE_1185300"
"1300","SVE_0223900"
"1301","SVE_0582200"
"1302","SVE_0938900"
"1303","SVE_0094200"
"1304","SVE_1031800"
"1305","SVE_1229000"
"1306","SVE_0511400"
"1307","SVE_0564000"
"1308","SVE_0224800"
"1309","SVE_1120100"
"1310","SVE_0796000"
"1311","SVE_0837800"
"1312","SVE_1806400"
"1313","SVE_0876000"
"1314","SVE_0835400"
"1315","SVE_0400700"
"1316","SVE_0024000"
"1317","SVE_0118300"
"1318","SVE_1762600"
"1319","SVE_0886700"
"1320","SVE_1717800"
"1321","SVE_0886300"
"1322","SVE_1200200"
"1323","SVE_0281800"
"1324","SVE_0152100"
"1325","SVE_1607100"
"1326","SVE_0464000"
"1327","SVE_0598100"
"1328","SVE_1576500"
"1329","SVE_0337800"
"1330","SVE_0813800"
"1331","SVE_1912900"
"1332","SVE_1645200"
"1333","SVE_1327900"
"1334","SVE_0636200"
"1335","SVE_0636900"
"1336","SVE_0442500"
"1337","SVE_0023000"
"1338","SVE_1311100"
"1339","SVE_0975200"
"1340","SVE_0746400"
"1341","SVE_0407500"
"1342","SVE_1632100"
"1343","SVE_1148500"
"1344","SVE_0451800"
"1345","SVE_0222400"
"1346","SVE_0221100"
"1347","SVE_0978400"
"1348","SVE_0195300"
"1349","SVE_0446700"
"1350","SVE_0492800"
"1351","SVE_0537100"
"1352","SVE_1979100"
"1353","SVE_1787500"
"1354","SVE_1632000"
"1355","SVE_0652600"
"1356","SVE_0594000"
"1357","SVE_0911800"
"1358","SVE_1583400"
"1359","SVE_1596300"
"1360","SVE_0586900"
"1361","SVE_0799100"
"1362","SVE_0421200"
"1363","SVE_1243100"
"1364","SVE_0400200"
"1365","SVE_1885300"
"1366","SVE_0268600"
"1367","SVE_0960000"
"1368","SVE_0270200"
"1369","SVE_1948800"
"1370","SVE_0900700"
"1371","SVE_0001300"
"1372","SVE_1757300"
"1373","SVE_0588200"
"1374","SVE_0606600"
"1375","SVE_1744900"
"1376","SVE_0714700"
"1377","SVE_1782700"
"1378","SVE_0553700"
"1379","SVE_0091000"
"1380","SVE_0982700"
"1381","SVE_0636100"
"1382","SVE_1027200"
"1383","SVE_1681400"
"1384","SVE_1895400"
"1385","SVE_0159900"
"1386","SVE_0971100"
"1387","SVE_1952500"
"1388","SVE_0242700"
"1389","SVE_1122700"
"1390","SVE_0881200"
"1391","SVE_1672600"
"1392","SVE_1698600"
"1393","SVE_0033400"
"1394","SVE_1746500"
"1395","SVE_0176100"
"1396","SVE_0301300"
"1397","SVE_0998100"
"1398","SVE_1629900"
"1399","SVE_0937700"
"1400","SVE_0639700"
"1401","SVE_0732100"
"1402","SVE_0557300"
"1403","SVE_0241300"
"1404","SVE_0017200"
"1405","SVE_1253000"
"1406","SVE_0598400"
"1407","SVE_1735600"
"1408","SVE_1028100"
"1409","SVE_1009000"
"1410","SVE_1917200"
"1411","SVE_0628100"
"1412","SVE_1248700"
"1413","SVE_0756500"
"1414","SVE_0935100"
"1415","SVE_1838500"
"1416","SVE_0591100"
"1417","SVE_0112600"
"1418","SVE_1722200"
"1419","SVE_0253800"
"1420","SVE_0968500"
"1421","SVE_1248900"
"1422","SVE_0725900"
"1423","SVE_1274200"
"1424","SVE_0309200"
"1425","SVE_1764300"
"1426","SVE_0531300"
"1427","SVE_0039700"
"1428","SVE_0352400"
"1429","SVE_0554700"
"1430","SVE_0998800"
"1431","SVE_0373500"
"1432","SVE_0660800"
"1433","SVE_0711600"
"1434","SVE_0290400"
"1435","SVE_1094800"
"1436","SVE_0007300"
"1437","SVE_1730400"
"1438","SVE_0431500"
"1439","SVE_0676400"
"1440","SVE_1019400"
"1441","SVE_0691500"
"1442","SVE_1083200"
"1443","SVE_0093000"
"1444","SVE_0125700"
"1445","SVE_0879900"
"1446","SVE_0362500"
"1447","SVE_0634100"
"1448","SVE_0600400"
"1449","SVE_1917300"
"1450","SVE_1686300"
"1451","SVE_0470000"
"1452","SVE_1686200"
"1453","SVE_1008200"
"1454","SVE_0142700"
"1455","SVE_0578300"
"1456","SVE_0436800"
"1457","SVE_0002800"
"1458","SVE_1023600"
"1459","SVE_1744800"
"1460","SVE_0807900"
"1461","SVE_1057500"
"1462","SVE_0194300"
"1463","SVE_1948200"
"1464","SVE_0170600"
"1465","SVE_1334700"
"1466","SVE_0306300"
"1467","SVE_0718300"
"1468","SVE_1753500"
"1469","SVE_0581600"
"1470","SVE_0031700"
"1471","SVE_0902900"
"1472","SVE_0354100"
"1473","SVE_1013300"
"1474","SVE_0305000"
"1475","SVE_0653000"
"1476","SVE_1004700"
"1477","SVE_1122900"
"1478","SVE_0037200"
"1479","SVE_0756400"
"1480","SVE_0088700"
"1481","SVE_1101200"
"1482","SVE_1917600"
"1483","SVE_0836700"
"1484","SVE_0000120250"
"1485","SVE_0629600"
"1486","SVE_0599900"
"1487","SVE_1023400"
"1488","SVE_0124700"
"1489","SVE_0278400"
"1490","SVE_0823300"
"1491","SVE_0805900"
"1492","SVE_0722500"
"1493","SVE_0487600"
"1494","SVE_0675200"
"1495","SVE_1078800"
"1496","SVE_0835600"
"1497","SVE_1029600"
"1498","SVE_1419000"
"1499","SVE_0848400"
"1500","SVE_1588600"
"1501","SVE_1398700"
"1502","SVE_0411400"
"1503","SVE_1096400"
"1504","SVE_0556600"
"1505","SVE_1848900"
"1506","SVE_2005300"
"1507","SVE_1083000"
"1508","SVE_0805100"
"1509","SVE_1868700"
"1510","SVE_0060400"
"1511","SVE_1318700"
"1512","SVE_0589800"
"1513","SVE_0298600"
"1514","SVE_0971400"
"1515","SVE_1504400"
"1516","SVE_1163400"
"1517","SVE_0323800"
"1518","SVE_0485500"
"1519","SVE_0608000"
"1520","SVE_1096700"
"1521","SVE_1732200"
"1522","SVE_0370700"
"1523","SVE_1989300"
"1524","SVE_1717100"
"1525","SVE_1762500"
"1526","SVE_1136900"
"1527","SVE_1197700"
"1528","SVE_1717500"
"1529","SVE_0408100"
"1530","SVE_0599200"
"1531","SVE_0536200"
"1532","SVE_0454200"
"1533","SVE_1707300"
"1534","SVE_0145100"
"1535","SVE_1043800"
"1536","SVE_0668700"
"1537","SVE_0586600"
"1538","SVE_0930700"
"1539","SVE_0120100"
"1540","SVE_0302900"
"1541","SVE_0294800"
"1542","SVE_1196000"
"1543","SVE_0225700"
"1544","SVE_0995300"
"1545","SVE_0705400"
"1546","SVE_0539700"
"1547","SVE_1941800"
"1548","SVE_1729700"
"1549","SVE_1683600"
"1550","SVE_1569700"
"1551","SVE_0370800"
"1552","SVE_0736100"
"1553","SVE_0199800"
"1554","SVE_0935700"
"1555","SVE_0251800"
"1556","SVE_1042500"
"1557","SVE_0983500"
"1558","SVE_0867100"
"1559","SVE_0368800"
"1560","SVE_0452600"
"1561","SVE_1743500"
"1562","SVE_0583700"
"1563","SVE_0577200"
"1564","SVE_0715100"
"1565","SVE_0466300"
"1566","SVE_0632900"
"1567","SVE_0000720350"
"1568","SVE_0316200"
"1569","SVE_0458900"
"1570","SVE_0144700"
"1571","SVE_0022600"
"1572","SVE_1746600"
"1573","SVE_1000125250"
"1574","SVE_1504900"
"1575","SVE_1774200"
"1576","SVE_1692900"
"1577","SVE_0000546850"
"1578","SVE_1705300"
"1579","SVE_1017500"
"1580","SVE_0501700"
"1581","SVE_0540000"
"1582","SVE_0136000"
"1583","SVE_1943400"
"1584","SVE_0994700"
"1585","SVE_1788700"
"1586","SVE_1569800"
"1587","SVE_1614500"
"1588","SVE_1009700"
"1589","SVE_1334600"
"1590","SVE_1002000"
"1591","SVE_0713100"
"1592","SVE_1863800"
"1593","SVE_0205800"
"1594","SVE_1942200"
"1595","SVE_0588700"
"1596","SVE_1953100"
"1597","SVE_0344100"
"1598","SVE_1683200"
"1599","SVE_0674000"
"1600","SVE_0426500"
"1601","SVE_2029200"
"1602","SVE_0005100"
"1603","SVE_1714700"
"1604","SVE_1685100"
"1605","SVE_1769500"
"1606","SVE_0298200"
"1607","SVE_0482100"
"1608","SVE_0190300"
"1609","SVE_1032900"
"1610","SVE_0110100"
"1611","SVE_0451700"
"1612","SVE_0998000"
"1613","SVE_0126800"
"1614","SVE_0001013900"
"1615","SVE_0504600"
"1616","SVE_0004600"
"1617","SVE_0533300"
"1618","SVE_1918900"
"1619","SVE_1700200"
"1620","SVE_0909500"
"1621","SVE_1124200"
"1622","SVE_1612200"
"1623","SVE_0251200"
"1624","SVE_1048100"
"1625","SVE_1138600"
"1626","SVE_1937900"
"1627","SVE_1686800"
"1628","SVE_1105000"
"1629","SVE_0305600"
"1630","SVE_0561500"
"1631","SVE_1943000"
"1632","SVE_1245300"
"1633","SVE_0300600"
"1634","SVE_1916600"
"1635","SVE_0654800"
"1636","SVE_1960500"
"1637","SVE_0106100"
"1638","SVE_0638200"
"1639","SVE_1081900"
"1640","SVE_0162500"
"1641","SVE_1695400"
"1642","SVE_0871100"
"1643","SVE_0583400"
"1644","SVE_1227900"
"1645","SVE_0202000"
"1646","SVE_0647900"
"1647","SVE_0943000"
"1648","SVE_0962400"
"1649","SVE_0609400"
"1650","SVE_0277800"
"1651","SVE_1761100"
"1652","SVE_0633900"
"1653","SVE_0006300"
"1654","SVE_0067900"
"1655","SVE_1018400"
"1656","SVE_0835700"
"1657","SVE_1593100"
"1658","SVE_0355100"
"1659","SVE_1000645166"
"1660","SVE_0507600"
"1661","SVE_1726600"
"1662","SVE_1800000"
"1663","SVE_1840200"
"1664","SVE_0384400"
"1665","SVE_0997000"
"1666","SVE_0448300"
"1667","SVE_1124900"
"1668","SVE_0736000"
"1669","SVE_1653300"
"1670","SVE_1607700"
"1671","SVE_1713500"
"1672","SVE_1766100"
"1673","SVE_0521900"
"1674","SVE_0399200"
"1675","SVE_0576600"
"1676","SVE_1775000"
"1677","SVE_1599500"
"1678","SVE_0657900"
"1679","SVE_0470400"
"1680","SVE_1983900"
"1681","SVE_0565000"
"1682","SVE_0369900"
"1683","SVE_1566900"
"1684","SVE_0148900"
"1685","SVE_1566100"
"1686","SVE_1440000"
"1687","SVE_1043200"
"1688","SVE_0817000"
"1689","SVE_1750400"
"1690","SVE_0708500"
